contract_id|policyholder_id|start_date|end_date|cancel_reason
brot-15716854|XCtSixt|2021-07-30||
wjlh-02165704|sPROtWC|2021-12-21||
KdZj-20710942|UaQpgZL|2022-03-27||
UmYN-94515144|Lyegpfn|2020-07-16||
aSqv-04491534|ZhPNWwo|2022-05-31||
SstS-74793153|vchyZEn|2020-08-19||
xKGl-99702186|JCnZydv|2022-06-17||
uSSE-17194014|itUCVpd|2022-05-02||
fUyw-52697665|GicvAbk|2021-09-23||
noYR-76435605|oFLMhNR|2020-06-04||
mRsj-56351062|VFntPTh|2021-02-23||
ZrYg-86608120|ZYrhVCX|2020-05-17||
bLxV-66452327|YCdAfgJ|2020-08-02||
eQtg-61277044|putPHKG|2022-03-19||
Bzxt-97024568|MkJNHFy|2021-08-10||
KvGZ-18368198|iOFyFkK|2021-02-11||
Nwyp-56595402|HoFvyXg|2021-03-15||
bZsZ-46017827|BwAZGRY|2021-08-19||
XXgk-67198062|XXFoeDH|2022-03-29||
xwwY-96915272|pxFyTKY|2021-01-06|2021-07-18|premium_not_paid
VSga-07824096|mMJUMIB|2021-12-30||
LmNR-98910723|xdneDpZ|2022-02-07||
qCXQ-32336915|WvEOjcp|2020-10-29||
oHjw-84718126|iVkkkdc|2020-06-18||
nWKc-49930615|UEaYNOf|2020-11-21||
wqGf-47744318|YKCDbLX|2020-12-11||
tCNn-18145620|qqxgmUv|2021-02-19||
dtkz-12052944|CzbJHEh|2022-04-11||
AzFb-15832041|hpuGsiT|2022-03-14||
qDPM-88013644|AOpqWwk|2020-11-21||
QSan-13967199|jmwMlAP|2021-01-21||
TnpV-65092734|sENgrAn|2020-09-04|2021-11-26|no_risk_for_theft
mgXY-73987239|KyYDcTl|2022-03-05|2022-04-05 00:00:00|too_expensive
dzof-16520290|mBQQcst|2022-04-06||
QUUz-71590090|hybIWTc|2021-11-30||
pbCq-19757393|NNkDpys|2021-05-06||
Eadm-33218203|fViaHlj|2021-10-02||
retg-15567238|JdTVDmJ|2021-08-24||
IVlz-39231867|VeuJdoS|2021-10-18||
kqIs-71298577|YPfBhgA|2022-01-29||
RTiW-76638442|cyaKPIj|2020-09-22||
XMaF-21343055|wlcLTbL|2021-12-25||
veon-81431053|XGWlaTV|2021-09-30||
WpjY-31431275|zWFZxTI|2021-02-09||
PTvt-67548452|eGdDPII|2022-03-06||
JyeT-88581948|rykyVzM|2021-11-03||
keJN-47454686|oubRCYF|2020-05-30|2021-11-13|premium_not_paid
nyaG-99255961|VYssSMv|2020-07-08||
zQag-48454960|tQvATXH|2021-06-24||
rARd-48321461|JRvsTDM|2020-12-24||
zrMb-62274450|wJsIsAG|2021-08-19||
CfNC-39881574|YRWxDAN|2020-10-17||
DlhO-58906028|ZtFzTLZ|2021-11-06||
qNrc-31896324|VMIYoFI|2021-09-01||
OrBt-68787535|DrnPbhW|2021-08-05||
zHuG-57461606|ljBskSz|2021-09-02|2022-03-12|no_risk_for_theft
mFUs-15806461|wlgckmK|2022-01-01||
CGmi-03562391|UdBalvl|2021-07-10||
YTeT-56432277|xWDyUFh|2020-09-27||
YZeW-17960306|XPLKGLC|2021-12-27||
MWix-63351651|KkAMZvU|2022-02-07||
TsjF-04259170|tByeLBc|2020-08-15||
YSek-78612304|fByfJJP|2022-06-06||
iLwU-67391388|Spkzzez|2021-03-05||
lqwn-05418644|HEwigNk|2021-08-24||
tcfN-87024668|qHhVBnu|2022-01-31||
FBhN-06348707|xYwwDrN|2020-11-26||
fdxP-77473410|mVFODVm|2021-07-03||
XALp-28825400|nImSugz|2022-05-23||
PEkd-98120043|PHgpQze|2021-12-11||
UiRj-63563780|hGOLXwx|2021-07-01||
iZMi-99061484|hZGGTUO|2021-06-18||
ruWa-08068243|CnBenXe|2022-02-27||
IZKv-70091396|kkHkYJQ|2022-05-21||
VoyQ-89389491|yEAaKoX|2020-09-25||
UxOP-21081120|GmQcLxq|2021-01-26||
phMG-32450532|VGWqffA|2021-09-14||
dBDz-60923217|rSEoptD|2021-06-12||
JNRK-07171929|uTySCmI|2020-09-02||
RjpM-91126815|EDJYEGl|2021-06-18||
ohaC-73534092|VAGEyER|2020-08-08||
nXzz-98004070|yOtugWA|2021-11-28||
nfgF-61804870|MECBPCq|2022-01-02||
UsQL-74786097|ISnTpNN|2021-08-14||
JoDO-52587593|sUXclUG|2022-01-10||
JNDp-17862907|rvSHGFj|2021-11-14||
YyzD-80717211|kiCricG|2022-06-25||
qxGl-08309787|pWhHZHv|2022-03-11|2022-04-11 00:00:00|too_expensive
Ojph-31803540|gGRvngl|2021-12-15||
BVQz-40475328|mbJYjtw|2020-07-11||
bdlM-88857161|kwoSaUF|2021-09-29||
rqBP-23562037|eZopVpn|2021-04-24||
NmdP-61114762|LqCWsqL|2022-02-13||
Obiu-94291385|eoKSxTe|2020-11-06||
BOWL-51665034|KToBaUj|2022-03-09||
wehp-11274911|kbsTsYK|2022-01-26||
BaJi-06930789|SxrZVbF|2021-11-03||
GJwd-11511495|uGAUYtg|2022-05-06||
rJdz-41531391|rbJNLPn|2021-11-10||
cnMw-46442939|biXdBEc|2020-06-08||
OboQ-04751504|glVhKyX|2020-06-18||
nZmq-51248161|WIVLXQC|2021-10-17|2022-07-01|premium_not_paid
OZbP-84887394|aFkdpuZ|2020-11-15||
Fjyj-91999780|SaUEuua|2020-10-24||
aYUN-66080304|RAtcwQp|2022-03-03||
kBuq-06237304|yytxoVJ|2021-09-24||
KHqi-67788996|dTZuLMC|2022-04-22||
OBAw-34267080|kxWJXes|2020-07-13||
ChMV-71755271|mXefrRc|2021-04-01||
kRca-81903813|HVTunQJ|2020-07-18||
IFDD-97919197|ojUnXhe|2021-05-01||
QWSi-45512513|VSnPnfJ|2021-11-20||
zpDl-02748051|IeIiWOo|2021-09-17|2022-02-06|too_expensive
llYG-47558509|KdpSvmW|2020-10-08||
bzos-09111896|jiNVKgB|2021-02-14||
Jilu-60378993|sMwFRgi|2021-03-15||
cHmO-02652430|duofUPj|2022-05-18||
FwBx-08628358|wExrCWe|2020-09-18||
JEZc-16894479|sKQXNRP|2022-06-20||
MkAS-48910220|xrgYPGJ|2022-02-24||
Plkd-88511159|scgOdCf|2020-12-20||
Dstw-01006876|sMVSwyM|2021-09-16||
pBGl-32010548|pHbCIHk|2022-03-10||
ESBT-41303974|AethEyA|2021-07-11||
lKov-41056423|cxhjvAy|2020-06-03||
JkyE-72659085|gPBgKmX|2021-05-02||
lfLO-30997372|yHhCLsk|2020-08-19||
vJSw-24921789|VrWBhUD|2021-12-28||
lCJB-99494231|UfazyrR|2021-09-18|2021-11-07|premium_not_paid
dCYY-42553945|eqvJJkx|2021-06-02||
wEJW-43932823|qwRdySD|2020-08-29||
xrvM-36692831|ErCzhbU|2022-03-21||
KCut-91386706|Wwevrxa|2020-06-01||
vupx-38385604|XwMkNkF|2022-03-10||
raDd-87122756|OWuPDIZ|2022-06-22|2022-08-23|premium_not_paid
KabA-37605736|sJEEOua|2021-10-17||
eESm-76137811|GKXFiQX|2020-08-25||
QhLG-46370242|NazRLJe|2021-05-29||
rTQj-33122350|fEQYLjK|2021-04-12||
ijFy-00272437|thNWlJV|2022-06-12||
pDos-59306008|kmSqqrt|2021-03-27||
FFDI-28699311|IyExxRq|2021-01-28||
JcAs-23631234|unOIoGX|2021-03-20||
JPgI-43998018|ExFrZgD|2021-04-20|2021-11-06|no_risk_for_theft
ibEU-35368569|kvOldeN|2021-01-28||
SlrJ-92813716|frbltQL|2021-09-02||
iEZR-89667845|YjDXaJZ|2020-09-25||
FdMy-98989935|VWhgDCL|2022-04-25||
fhmJ-69151013|WpMzNbN|2020-09-18||
tPCN-49417274|gNINzpE|2021-08-21||
ebNl-44132449|BzbBUHn|2020-07-29||
iFmr-18943862|fEoEoNT|2021-12-09||
tbIH-29646793|bVGETJV|2021-07-22||
GHwo-04573111|UXTaEBs|2021-08-29||
fUdY-75044670|EQKGQae|2021-09-18||
KQtE-48230580|qsfoiGH|2022-02-02||
oWsZ-87229168|JJqlGSu|2022-05-31||
BfuW-74331951|TtPhLBh|2022-02-03||
mMNz-83723029|ysqnfRm|2022-04-21||
ADcg-96023871|CVlGrRb|2020-11-16|2021-09-20|premium_not_paid
JkPI-15353904|iDpVRaC|2021-04-09||
ZWcw-78601695|vTEtruv|2020-09-17||
onKF-70874454|iHLjaOy|2021-08-18||
Gvik-40285763|yABJVwV|2022-06-05||
ghJR-66135990|CyoLBDK|2021-07-06||
rQdl-66660876|cPuKEEP|2022-02-17||
MUZa-93188214|vircigj|2020-09-19||
mxbA-06992495|KZholNC|2020-09-20|2021-08-13|premium_not_paid
QRIk-93056905|YdOJrnf|2020-10-11||
SSfn-83484285|NdOwHnP|2021-06-20||
Tazy-59871009|DXruWPy|2020-09-14||
djUQ-58395986|cSfDHzk|2021-04-03||
Gloq-24950131|wVnsEOf|2021-12-10||
wxZU-15779475|UErTtFl|2020-08-15||
GbSJ-91387585|TAblWSA|2021-04-10||
yZUm-56301132|ucXTueM|2021-02-22||
YTDu-43405882|GGbnsSQ|2022-04-26||
UVNe-63597715|jwkORqw|2021-07-04||
GvpM-02394029|LZLfNwi|2021-08-28||
gpbv-19598134|gAcxUJF|2020-07-17||
EbpS-95147280|YzEOdRK|2021-09-24||
yHCu-88049274|Wqkkwsg|2022-02-19||
VFez-27287391|uKiHxWc|2021-10-03||
TzdQ-04886383|HtovxjI|2022-04-12||
SzSP-06064634|wDWEtEz|2022-04-28||
HfEn-41029747|pEkBpjB|2020-09-26||
dwTU-16223071|xriwglQ|2021-06-12||
UWux-44630959|TxabVkT|2020-12-25||
aXyS-05594976|bnYSYmE|2022-03-01||
vFwu-76993980|nLneErG|2021-02-18||
EVJX-14344662|SdgzEaV|2022-04-26||
GWme-33157255|tjsdpJz|2021-01-14||
rbVi-76469091|oegkohX|2021-09-24||
zZzi-21882854|EWFlVhV|2021-08-25||
EJuK-95429697|cyHgGCo|2022-02-16|2022-03-16 00:00:00|no_risk_for_theft
sgaV-59009532|bVdzggW|2020-05-23||
gxmV-09122117|LWasPZi|2021-06-23|2022-01-07|too_expensive
QOuz-66961672|KdIOYWL|2021-10-04||
LcWz-23900930|vlBqmFz|2022-04-02|2022-06-11|premium_not_paid
WpcW-78443520|ADtZmyP|2021-11-19||
mCII-20358557|ThbkwJM|2020-06-19||
JNGj-39387442|fyJGlQo|2021-03-18||
kTXY-93308933|ecpqjSU|2021-07-10||
UUuD-78171235|msDeLhG|2020-06-25||
FAjF-14768643|YJIpNab|2021-08-05||
XtqV-19583264|lHZJzpx|2022-02-16|2022-03-16 00:00:00|premium_not_paid
aOqz-69430913|DszWsoW|2020-06-15||
AFGW-81825418|lxOglAD|2022-03-14||
RsUE-75444476|BjIRgyZ|2020-11-24|2022-09-15|premium_not_paid
XvSv-64183498|RkKUrLi|2022-03-09||
HfTn-24098254|qqbxLJU|2021-05-20||
FAZf-93117408|omRRDGL|2022-01-12||
StGT-89014079|UqwEHmY|2022-03-26||
iHOs-16804680|vNuQAKZ|2022-02-03||
ZYbz-24856530|TcVbkkF|2021-05-25||
ivnN-41831217|RmqKToG|2021-12-22||
tfRi-09643616|JXgHQcl|2022-06-23||
LBcV-31373704|NYWDwiV|2022-06-30||
JbXR-90723052|dwjJJbS|2020-06-25||
srvy-53251548|aUuQVoB|2022-05-18||
Iljt-42237274|uIsurrq|2021-09-08||
IlmA-68641499|VybJbpK|2021-02-18||
lfHR-55539956|BnazCJl|2022-01-30||
nGfY-17914318|csAFacx|2022-01-24||
blEy-42106947|NDEqXCZ|2020-08-19||
mowg-13358881|cVTDNPj|2020-06-10||
oUSf-67594176|jTQaiZa|2022-06-03||
doGN-17130527|yzTJxds|2021-07-14||
HAkA-54630256|lBffkYW|2021-04-18||
vYSn-20639772|JEsKEbv|2020-08-31||
qJNt-31408801|QnrvbRO|2020-10-18||
rfzW-24071123|vqYKIWJ|2021-08-06||
pNVt-57747115|tOsLzmE|2021-10-26||
Kaxo-23363445|qRlwWdF|2021-03-26||
xcdz-85712726|vkpGjdB|2020-08-25||
pOhI-71668465|MgZdoJx|2020-06-13||
OeAU-07217845|LeVzrAT|2021-11-05||
YWio-60050758|AZgZWfF|2020-05-26||
KVDw-35958779|CxDqcKJ|2021-02-03||
yIhf-24250318|bWEiOSM|2020-12-19||
kkxF-68721855|cwgOOVZ|2022-03-30||
WZoy-80747114|gVwxBwV|2022-01-17||
kYCP-18884187|McIydQN|2020-10-22|2021-10-06|premium_not_paid
GwSL-04170742|PIDCaOF|2022-01-21||
oOzs-50454748|lQjRwzn|2021-08-10||
PuUW-04849752|rBNHfox|2021-07-12||
XBLb-32776556|ckqRmfp|2020-11-18||
zdWh-13698611|LHFKsBT|2022-06-26||
FtxU-96659133|YPEmphJ|2021-04-20||
fJVw-17002036|dLWNkDS|2020-07-19||
SElz-56717280|oMaOCDC|2021-08-14||
qLXe-81555857|AAShybQ|2022-02-02||
PtqQ-32811391|uvAzUsD|2020-12-13||
AvDe-28171809|vkcZYKH|2021-04-13||
GYzp-30141771|xvqVgiP|2021-12-10||
Hjiu-06321475|eOPfJFv|2021-06-07||
uwYN-59666340|ehDRSAl|2021-07-30||
iPub-23333006|CcFTBrQ|2021-09-20||
ijRD-99936820|adfhBoC|2021-08-20||
GZXx-53019868|bYNFrvh|2021-08-18||
KTOT-17261049|wPrESNN|2020-07-01||
QeoK-44068569|wDuxCsJ|2022-03-19||
dPmI-42555865|AtAcRab|2021-08-15||
bpnJ-85181038|UPnkeOV|2020-11-09||
iUPT-30340789|QBjrTng|2021-03-29||
ZDWv-57288884|aRZloLi|2021-08-14||
HxFI-63542773|laOMajZ|2020-09-24|2022-10-17|too_expensive
vkDc-70933801|qhoFXHg|2022-03-12||
HrYr-49310391|enjjLRg|2021-12-02||
NuUv-43840421|MYYwxUe|2020-07-19||
tMeH-51944848|QWIVABd|2021-10-22||
DTZR-46233184|JfEhTJx|2021-03-20||
YLoV-35303499|JBhsJIt|2020-09-01||
rqPO-39933043|fWuynaV|2020-08-15||
JxSe-25285650|KBYalzf|2021-04-25||
qLPG-31809993|iNYRsqU|2021-06-23||
Dueb-70682406|BvwXQVL|2020-11-25||
fvwk-28762530|HEkRHFV|2021-07-06||
DpKo-87313862|SXyzxma|2021-09-30||
ytvw-63144205|ZMOvDdX|2020-08-15||
zmPT-10012054|TXVhpwH|2021-01-30||
edtp-37818368|PRISagN|2021-06-18||
dnuN-86116722|AzdkIcA|2020-06-05|2021-06-06|too_expensive
MCQm-12006350|VjAxEWh|2022-05-03||
cVxY-99041442|UOsNmch|2020-09-27||
TwOE-38119422|JeeMAuj|2021-12-17||
tmhI-45585281|rgkoSWW|2022-01-19||
BkWR-19785359|DtdFcIx|2020-08-02|2021-09-22|too_expensive
ySBi-94006990|ffERzNi|2022-01-05||
xdQx-11495777|WndqBEy|2022-06-27||
JPDr-78701895|QuHDciH|2022-03-24||
iemB-88310362|mgblRNC|2022-02-18||
ueHC-25879703|cLppyeS|2021-04-30||
fJlN-73717728|BtqLQuo|2021-11-29|2022-01-05|too_expensive
qvGQ-49855678|HAplrIf|2021-11-23||
Ucqw-40732556|eLWPsrf|2021-10-02|2022-06-19|too_expensive
PTOY-37398045|jJCdBtd|2021-10-06||
funl-87407479|KndoFYn|2021-03-29||
CNme-46470446|WxvkJsb|2022-02-23||
TMEi-29918389|oqfaJJo|2021-09-18||
RWFk-37145389|qVjjpAB|2020-07-06||
sDda-28945140|lvHAGoP|2022-01-25||
jceX-86226836|fvZQzth|2021-06-09||
PMDT-35966312|hlgxcPS|2020-07-05||
DEZh-08320841|TyUWbHA|2020-11-13||
MddQ-21488549|bsRYcYA|2021-04-06||
riam-68104452|JpYunfO|2021-03-29||
XCBc-48365381|EDLJPKx|2021-05-04||
guKK-62310145|eFVrIgx|2021-11-24||
FWLm-68039050|QFBAfli|2021-03-25||
apNQ-96554886|xWolJvf|2020-11-01||
CdIx-08685256|EFMYHjL|2021-11-23||
vvFL-88221175|hWBUcRZ|2022-04-08||
wXnB-75848991|mifyURZ|2020-08-07||
glEL-68958101|clvWZfe|2022-02-24||
oqIJ-49365469|uppIylV|2022-04-16||
PURX-93152284|ERAdTQK|2021-07-25||
utVN-56215757|svXYoaD|2021-06-04||
CBBe-38665108|APxAwlX|2021-02-16||
PGaZ-95470812|TjPtQuD|2021-01-30|2022-09-12|too_expensive
yoCn-31602075|DSXBWSX|2022-01-30||
BViu-01593264|itBjWTl|2021-01-15|2022-09-17|premium_not_paid
WPQG-90468581|NdVBtyX|2022-05-12|2022-07-11|too_expensive
gjzz-79195139|LTbGBJW|2021-04-13||
Lzxo-80652732|SQkAutA|2022-01-06||
zAtR-45007494|ZRXCcxr|2021-05-09||
qTxI-86491191|mxLBqOV|2021-06-24||
qjhz-58435473|tylpzdB|2021-10-27||
yIdP-10060812|yTWpcdA|2022-06-05|2022-06-16|premium_not_paid
TVis-03091032|QFcplcP|2022-03-14||
pPur-40457424|dplGUkA|2022-02-22||
mXQG-46746148|BHggGdN|2022-02-07||
xKSq-25112088|RCOJWNB|2020-08-08||
LWUm-93352321|kqEisRq|2022-05-19||
UVVq-40940907|DlhEVrq|2020-12-31||
Ajab-31369049|UuCqARf|2020-08-16||
iZia-26747362|kmnwrBq|2021-06-10||
MWJf-04318526|AWQYbLa|2022-02-01||
AMNk-04818729|iXjcxpO|2021-06-19||
Wdmh-89945707|PaihFJy|2020-08-23||
Zzks-40828311|asQOTSX|2021-04-06|2021-09-10|premium_not_paid
DOqe-80352524|TbGoHid|2020-11-25||
fwgX-45528767|FukDiMC|2021-12-10||
iPzU-37162872|LaIMKta|2021-01-04||
VoYA-51768435|TVgcPOS|2020-10-12||
mtHI-44369867|DNHILFx|2022-04-18||
bFLh-01154066|UIxORIZ|2021-01-17||
Dwpe-35626519|sVIFEdZ|2021-02-17||
GBRV-76111776|vEwTJQZ|2022-05-08||
yEOU-32449319|gOVuHuJ|2021-04-23||
ueMc-32193240|CkkRZwe|2021-12-07||
vDiv-51919077|xlxbfpo|2022-01-22||
gtdQ-25662294|TwjHrss|2022-03-29||
bKCF-88230665|aJuJmXt|2022-03-19||
iuvw-71742996|YGhvfzU|2020-08-10||
VAJE-53665473|PgdVjsy|2020-12-21||
khcV-17658801|uvfNEXF|2021-10-09||
xHbV-60236246|JWXyuOd|2020-12-27||
TmZP-67395898|wLiFFNb|2021-04-12||
xyVe-48311877|OBAMHhs|2021-12-26||
nGbE-87814611|safZhGI|2021-06-23||
xYvB-13935354|vNpmAuH|2021-09-13|2022-11-03|too_expensive
OfIG-79343849|tseEaEq|2021-07-01||
vicB-69636546|CPpplky|2021-10-22||
eCXR-53055544|OVTXNhh|2021-06-02||
GVRQ-90633488|bSRBhIY|2021-10-11|2021-12-05|premium_not_paid
OVXW-66211272|snfDjOS|2022-04-15||
fwyz-73483478|mCXaYQw|2020-07-13||
AZbL-82718580|EVaowvB|2020-12-30||
wNtZ-38264713|xocRTbV|2021-05-26||
RCwP-72236913|vPKcJgj|2020-06-07||
nndj-20701773|VcSeqMN|2021-07-19||
gpmL-11823065|YqCSNPg|2021-03-31||
BbyG-14109398|IHVMbtx|2022-06-03||
Xzus-80963079|ZnoLUPM|2020-07-15||
YmTH-24577994|SYamheP|2021-11-10||
Vvuk-93649654|IdHQAGi|2022-05-08||
bZUo-72248692|vkRMIjg|2022-02-03||
RbpG-17001730|jmzSWlD|2022-02-13||
EaAh-05658691|QzishmE|2020-09-08||
ujbD-58880324|fHcVmho|2021-10-11||
qRlV-89365489|TwOMsFL|2021-03-07||
LQel-07599261|yyEILgO|2020-11-21||
jMnh-24599512|PexKkfx|2021-12-07||
kWeD-92488161|bFZWcLa|2022-01-19||
GCWZ-02962684|iqVByLV|2021-11-18|2022-05-07|premium_not_paid
ePNB-21371533|LsXMhcB|2021-12-28||
AXVH-80000275|eNquQOx|2022-03-24||
cNnW-39715345|QbzTQcD|2021-03-07||
aHoP-68804967|rNvDNni|2021-02-28||
SfXl-79291330|uUPllea|2020-08-26||
sCKv-12722175|kvzrtCw|2021-05-29||
WWWM-85109457|kvlvTiT|2021-05-28||
wtRR-48863202|OGBitDt|2021-09-18||
xahc-77567748|lMZrDET|2020-10-08|2021-09-12|too_expensive
wClG-09593331|FEAOeNR|2021-01-02||
XQhi-82670680|HfaOxJi|2022-02-13||
WcMd-34969073|zXMBNwG|2022-06-18|2022-07-26|too_expensive
Qzoq-66117101|tXSqUiw|2022-06-07||
zeoM-04263101|YmBQbfC|2021-01-23||
kEdP-53319025|TIumsxS|2021-03-06||
hbbx-93009128|wpIitfv|2022-02-12||
jfBb-19285103|kOqNtxz|2020-07-20||
vSPD-54000531|PpgJYQo|2021-10-06||
ZZJk-93470705|ZXLxCqN|2022-06-03||
CxuN-89382249|cDTXYjg|2020-12-19||
phzm-97811155|YHPmjKj|2022-01-04||
zpwa-04651800|MdmzzGT|2021-04-23||
lajj-66729217|qKQkbyM|2022-04-23||
zTRy-01833807|RqudcHe|2020-07-29||
qjIW-16775267|EJPTDxQ|2021-10-28||
ZhKB-27614912|aumiweh|2020-05-26||
FWAY-55608124|xAtYgGa|2020-12-28|2021-06-30|too_expensive
BxSB-46802515|GOzdPpl|2020-12-18||
acoH-18587730|dIPAARU|2022-04-12||
GnPU-97653657|fJMxyug|2021-05-10|2022-09-03|premium_not_paid
QNkI-48050623|GtlRCqM|2020-07-26||
gHtf-80460536|HEirEAa|2021-02-12||
PKfj-07018458|JbRyIZP|2020-10-29|2021-12-31|premium_not_paid
vyXo-06515968|ypHGOmQ|2021-02-02||
Kaoe-22024264|tglRtDl|2021-08-06||
BLRC-36223696|yGnpQME|2021-12-21||
QUbJ-40229127|DiLuNlw|2021-05-10||
rgac-71784157|NfouMAn|2021-02-24||
EneL-14053352|nhKXNNb|2020-10-20|2022-07-04|no_risk_for_theft
ETOY-23303331|LOAstSz|2021-07-10||
xtxi-08966538|phpfRbG|2020-09-23||
JrRp-57320494|tnbyCQf|2022-04-25||
YfZK-14352638|sgMTJuM|2022-05-27||
HPYw-94188953|xviSWTL|2021-05-14||
WAtT-21440741|XwFATXO|2022-04-24||
ikqI-02442509|zGSmoHa|2022-06-22|2022-10-05|premium_not_paid
RLUD-47206271|WIhCtCF|2021-10-30||
scdL-54934970|fNexGfh|2020-09-26||
AwHf-39568645|ycuAeId|2022-05-26||
ipMu-58757858|wutSkIT|2021-07-10||
XOWc-07857592|EoUUKws|2020-06-27|2021-11-01|too_expensive
rPll-76144859|VPAUnbh|2020-06-30||
Zble-92515121|ZcBjcxK|2020-08-03||
QIFQ-87386983|lYbLddb|2021-06-28||
zHCi-92983579|mvqSlCk|2021-01-05||
Wckw-86295406|SGCQTrs|2021-11-20||
VFvR-99881001|OaowFxz|2021-07-25||
aKlx-21312760|JvEMeQJ|2021-01-28||
Owme-60453231|Lwmyert|2021-04-02||
Afnj-51413465|tsHiSrh|2021-01-13||
nfBM-06120555|HwuNlzQ|2022-05-27||
ULQl-72068877|jSFuRVQ|2021-10-28||
BGZz-14081560|GlbFwEy|2021-07-28||
vqDy-35911116|kOQsFNz|2020-09-07||
voCi-01160658|hItcpun|2021-04-21||
xMDM-85913518|MGNBRWq|2022-01-05|2022-08-11|too_expensive
Ycuw-53818902|tGeIWXI|2021-07-23||
dXjd-84880721|dBgbZus|2022-03-11||
ASZb-52006661|fsLoBBy|2021-09-22||
GLdg-22753838|FYIpIYx|2021-11-17||
mhDU-84113820|xijHnAb|2020-08-14|2022-01-06|too_expensive
gksl-10786295|nHHzOLC|2022-01-06||
dIyU-09595818|XQxIcSo|2021-05-11|2021-10-24|too_expensive
uHNf-80345605|nvPlCip|2021-12-23||
qZKu-92067377|IjiklkC|2022-01-06||
dDVn-65651523|UEnSvAP|2020-08-23||
iVZX-89594826|pmHoCrC|2022-04-26||
BpUO-26712471|gcCOjCK|2021-04-01||
INzo-42475626|WANvAtz|2022-01-18||
saQc-59022579|iLVepps|2021-12-26||
iJcO-66245253|zylnZnm|2022-03-29||
rRmI-76054579|JLgytYK|2021-07-14||
oJvC-97072630|uMDzWfo|2020-09-30||
zThQ-06390593|wiLZMrD|2021-01-12||
qGwH-09807478|vgqWlTZ|2021-09-15||
SxMC-58166834|CXhphoJ|2021-08-12||
VOGG-07001097|NRcNERd|2020-10-17||
ovSK-62373077|haGxTCV|2020-08-06||
htwx-57390130|NqqCCbu|2021-08-01||
szJj-24707043|RTKbXgR|2020-06-16||
sOHc-87425349|NcsHwDa|2021-06-26||
XUha-10630275|IUSDHRO|2022-01-20||
INmk-79998353|DlbBkzI|2021-11-25||
NQLf-10484596|jOcVJCY|2020-07-17||
adtA-23315591|pOcyucm|2021-02-24||
jjEz-53725992|jefxSGu|2021-02-18||
zVLO-12476296|PAJAuBA|2022-04-03||
ooNa-78043117|XyKvQkE|2020-07-12||
wKzX-70150567|VSriKzs|2021-07-12||
ZpcO-98036133|gGvNoAC|2021-01-27||
CyYU-75869745|imtkqqd|2021-02-14||
ovuE-51570011|isSmZgi|2020-10-18||
GYyQ-49634720|XHdKWhP|2020-10-10||
yiWZ-21590951|scmtpzW|2020-08-23||
sgKK-63797479|ehdqhLr|2022-04-12||
IQGm-39977180|utNrNUf|2022-04-28||
RDXS-25782719|EPxjyUx|2020-07-26||
cXGA-55449775|AymRvvr|2021-05-06||
EZGa-60580892|BSLcxRO|2020-11-09||
bWBM-47164500|WkLxuHv|2021-08-26||
JnXX-73564595|tOXaOEA|2021-08-08|2021-10-27|premium_not_paid
AerZ-72246482|FbOBALk|2022-03-05||
mFaG-72281777|XBVIFgx|2021-02-27||
SfMH-58639813|vSLGTix|2020-12-17||
huyj-63629412|BiNzpaW|2020-11-25||
TXZY-63568969|XcmYGHz|2022-06-20||
ojqP-58335966|klIJVwC|2022-04-07||
ZVcl-72115859|iQdSrvy|2021-02-23||
cLjB-81114789|vShmyTp|2022-03-20||
bjNT-42809925|csofdQk|2020-08-04||
xMes-12680815|cHXWRpa|2020-12-21||
hCsR-62220673|cTFLbMC|2021-11-15||
Rkef-94524102|zTwymRG|2022-06-24||
YEDy-47921226|EqRqkXn|2020-09-30||
coqz-05690808|HyQNAPK|2020-12-22||
tWYI-99491515|rrUAHyb|2021-07-18||
hZqB-17311082|srOTSiu|2022-06-26||
aXaM-74135256|tjbTywD|2021-05-31||
oSfA-18200179|CnjNcTg|2022-03-10||
IlKJ-85510222|amaSeUQ|2021-09-11||
bchV-49337428|QppZZQf|2020-08-24||
bHEi-50341200|oojjDtC|2021-08-01||
VVUv-07839146|oYVDCzr|2022-05-03||
sNek-52824359|DBFOAos|2022-02-23||
ouFo-26409345|chWfydD|2021-07-16||
QUHx-10495008|qkPNpnE|2021-03-06||
clmB-97808761|RhKlftx|2021-08-31||
rRlM-46399120|tuUPJwL|2020-08-24|2022-05-28|too_expensive
cQYW-49398294|sdXzMsp|2021-06-22||
YbRe-95475375|KoqbziW|2022-03-30||
YIyi-49231970|hEWMmCN|2020-07-19|2021-12-31|premium_not_paid
deyZ-13901467|zYqCQyf|2021-05-02|2022-05-20|too_expensive
oTdE-58246998|XQmqDIk|2020-07-10||
ibVW-96782103|qHtUegP|2020-09-28||
Leaw-44674226|xaMYnNu|2020-06-10||
aade-90898045|yWMuCmO|2022-06-13||
Roxo-95102628|HZDimVO|2020-11-04||
oZGb-79434890|AQhbNFs|2020-11-07||
xjIN-55106021|sPXhTBz|2021-11-24||
ahvJ-65145505|FrVfqht|2021-10-22||
thbu-95994924|GciDBgw|2021-09-23|2021-10-23 00:00:00|too_expensive
Ezpt-12726456|BdIsGHB|2020-12-25||
NsJd-08348577|ZtSDQsQ|2021-06-04||
AarI-78200827|FAxFcft|2022-02-20||
ygAw-44989736|cOcuxjX|2021-12-18||
YuEa-30303675|hJBLwjz|2020-06-27||
